"","OID_1","FoodTruckCount_1000","FoodTruckCount_100","FoodTruckCount_2500","FoodTruckCount_250","FoodTruckCount_500","FoodTruckCount_50","Latitude","Longitude"
"86",86,3.23499993149895,0,43.3724990347254,0.31749998648847,1.77499992467646,0,37.8063111013687,-122.293866026763
"87",87,3.48249989747396,0,48.9974990825284,0,0.942499960013109,0,37.8063456195239,-122.291595180963
"88",88,3.33249993808712,0,53.5599996143575,0,0.094999996269484,0,37.8063800939602,-122.289324333052
"89",89,3.74249991818402,0,55.0974989860151,0,0,0,37.8064145246776,-122.287053483035
"90",90,6.49249999984838,0,56.5999986789523,0,0,0,37.8064489116758,-122.284782630912
"91",91,12.6125000895572,0,58.3450002453795,0,0,0,37.806483254955,-122.282511776688
"92",92,21.547499775234,0,60.5250000627567,0,0.187499992430456,0,37.806517554515,-122.280240920364
"93",93,27.1124996602115,0,61.8100017984986,0,4.19499997866544,0,37.8065518103557,-122.277970061944
"94",94,30.0925000440272,0,63.2875006381936,1.07249997547322,9.16499993285021,0,37.8065860224772,-122.275699201429
"95",95,32.4399993283207,0.232499994854915,65.590000224483,3.97999995774876,18.4549999905066,0,37.8066201908793,-122.273428338824
"96",96,35.8100001311881,0.65000003512469,65.0475018958251,7.10750004244671,20.4700003292948,0.192500010397479,37.806654315562,-122.271157474129
"97",97,36.4200002393465,1.13000004332984,64.1450008859,8.53499995989395,20.1050002435516,0.347500018766721,37.8066883965252,-122.268886607349
"98",98,0,0,1.7100000223861,0,0,0,37.8075193034648,-122.332514550946
"99",99,0,0,2.00000002790494,0,0,0,37.8075545656764,-122.330243686344
"100",100,0,0,2.88999997307292,0,0,0,37.8075897841691,-122.327972819586
"101",101,0,0,3.90000003968842,0,0,0,37.8076249589428,-122.325701950676
"102",102,0.362499985103748,0,4.92999999564548,0,0,0,37.8076600899974,-122.323431079615
"103",103,0.9999999585819,0,5.99999992663519,0,0,0,37.8076951773329,-122.321160206406
"104",104,0.9999999585819,0,5.99999992663519,0,0,0,37.8077302209492,-122.318889331053
"105",105,1.00749995812204,0,7.45749985873634,0.154999993375991,0.999999957796502,0,37.8078001770239,-122.314347573922
"106",106,1.69749994094753,0,8.48750003067789,0.529999977451504,0.999999957796502,0,37.8078350894822,-122.31207669215
"107",107,3.26999990631458,0,10.8349997115975,0.147499993835852,0.999999957796502,0,37.8078699582212,-122.309805808244
"108",108,3.99999983118601,0,12.0324998452563,0,0.667499971638706,0,37.8079047832405,-122.307534922207
"109",109,4.58499996182123,0,12.3824999900387,0,0.527499977342992,0,37.8079395645404,-122.30526403404
"110",110,4.86750002513399,0,13.2124998941178,0.0524999977627179,1.88999991945784,0,37.8079743021206,-122.302993143747
"111",111,3.76249994732645,0,21.1700001476208,0.959999959201898,1.99999991480761,0,37.8080089959812,-122.300722251331
"112",112,3.00749996010884,0.677500036601068,27.8274999166553,1.0674999546395,2.32999993070202,0.197500010669481,37.808043646122,-122.298451356794
"113",113,2.9999999605687,0.0275000014763781,38.9925000407733,0.784999966724955,2.30999993297551,0,37.808078252543,-122.296180460138
"114",114,3.19499993604593,0,45.6224992698311,0,1.67999992840697,0,37.8081128152441,-122.293909561368
"115",115,3.96249989631717,0,49.6949987428808,0,0.252499988968589,0,37.8081473342253,-122.291638660484
"116",116,5.24499998418528,0,53.1774994775892,0,0,0,37.8081818094866,-122.28936775749
"117",117,5.25749998551324,0,57.0399996413136,0,0,0,37.8082162410278,-122.287096852389
"118",118,5.83000002685591,0,58.5650008541874,0,0.0399999985946034,0,37.8082506288489,-122.284825945183
"119",119,10.8325000845531,0,59.4325005556907,0,0.687499970936008,0,37.8082849729498,-122.282555035874
"120",120,19.3149997749366,0,60.8375005868295,0,1.27999994560253,0,37.8083192733305,-122.280284124466
"121",121,27.4424999541369,0,62.5825004842857,0.029999998749603,3.20749995465265,0,37.808353529991,-122.278013210962
"122",122,31.3799995524884,0.180000009729254,64.1600007734538,1.48999993684975,7.03999994821434,0.0150000008081532,37.8083877429311,-122.275742295363
"123",123,34.2750002640527,0.880000047526844,64.8875012888361,2.73249992814484,12.292500019119,0.305000016474336,37.8084219121508,-122.273471377673
"124",124,35.7249998903084,1.08500001803459,64.5425013421911,5.33499998318298,18.2875001332473,0.245000012660528,37.80845603765,-122.271200457894
"125",125,34.9649998321879,1.64250004015937,64.9225018903995,6.66749999507422,18.6900001632841,0.357500017025217,37.8084901194287,-122.268929536029
"126",126,33.0174995536635,0.587500028296397,64.432501302859,4.73499993848683,14.0749999213444,0.155000008369242,37.8085241574869,-122.26665861208
"127",127,0.9999999585819,0,5.99999992663519,0,0,0,37.8095319250453,-122.318933473705
"128",128,0.9999999585819,0,6.6799997967147,0,0.0649999973235315,0,37.8095669257798,-122.316662541126
"129",129,0.9999999585819,0,7.56249993555049,0,0.594999974775036,0,37.8096018827939,-122.314391606406
"130",130,1.43999993998094,0,8.43250008955168,0,0.794999966177257,0,37.8096367960876,-122.31212066955
"131",131,2.34249992967378,0,10.3349999844193,0,0.579999975694759,0,37.8096716656609,-122.309849730559
